기업명,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
SK스퀘어(2023/12),22785.0,-23397.0,-23397.0,-25975.0,-13148.0,-12870.0,-278.0,179700.0,21535.0,158165.0,152018.0,6147.0,141.0,2657.0,2843.0,-2811.0,2373.0,285.0,2168.0,-102.69,-57.71,-8.04,-6.55,13.61,44055.03,-9137.0,,112264.0,0.47,0.0,0.0,0.0,138981036.0
SK스퀘어(2024/12),61385.0,39126.0,39126.0,38356.0,36505.0,37140.0,-635.0,219211.0,23356.0,195854.0,190325.0,5529.0,141.0,1900.0,897.0,-2007.0,390.0,1510.0,1372.0,63.74,59.47,21.7,18.3,11.92,69416.63,27346.0,2.9,142904.0,0.55,0.0,0.0,,134749960.0
SK스퀘어(2025/12)(예측),40066.0,48538.0,,51310.0,44200.0,44604.0,,266936.0,28136.0,238800.0,234732.0,,140.0,48175.0,64260.0,650.0,734.0,56236.0,,121.15,110.32,20.99,18.18,11.78,,33586.0,2.6,177496.0,0.49,0.0,0.0,,
SK스퀘어(2026/12)(예측),42064.0,53044.0,,56079.0,48240.0,48742.0,,316795.0,30277.0,286518.0,283638.0,,140.0,50899.0,60857.0,1040.0,733.0,60292.0,,126.1,114.68,18.81,16.53,10.57,,36775.0,2.37,214476.0,0.41,0.0,0.0,,
SK스퀘어(2027/12)(예측),40787.0,59453.0,,60367.0,54633.0,55580.0,,369413.0,27490.0,341923.0,337743.0,,140.0,40730.0,53593.0,-133.0,1400.0,53620.0,,145.77,133.95,17.89,15.92,8.04,,41934.0,2.08,255389.0,0.34,0.0,0.0,,
LG전자(2020/12),580579.0,39051.0,39051.0,33433.0,20638.0,19683.0,955.0,482042.0,306621.0,175421.0,154375.0,21046.0,9042.0,46286.0,-23145.0,-9939.0,22819.0,23467.0,107818.0,6.73,3.55,13.23,4.44,174.79,1833.3,10885.0,12.4,85732.0,1.57,1200.0,0.89,11.02,163647814.0
LG전자(2021/12),739080.0,40580.0,40580.0,38389.0,14150.0,10317.0,3833.0,534815.0,333834.0,200980.0,172306.0,28674.0,9042.0,26774.0,-24655.0,-2823.0,26481.0,293.0,108870.0,5.49,1.92,6.32,2.78,166.1,1933.04,5705.0,24.19,95691.0,1.44,850.0,0.62,14.92,163647814.0
LG전자(2022/12),834673.0,35510.0,35510.0,25398.0,18631.0,11964.0,6667.0,551561.0,326641.0,224920.0,189921.0,34999.0,9042.0,31078.0,-32275.0,4483.0,31168.0,-90.0,121414.0,4.25,2.23,6.61,3.43,145.23,2088.37,6616.0,13.07,105473.0,0.82,700.0,0.81,10.61,163647814.0
LG전자(2023/12),822627.0,36533.0,36533.0,20149.0,11506.0,7129.0,4377.0,602408.0,367423.0,234985.0,196648.0,38338.0,9042.0,59136.0,-52897.0,15032.0,32699.0,26437.0,145138.0,4.44,1.4,3.69,1.99,156.36,2126.42,3942.0,25.82,109209.0,0.93,800.0,0.79,20.33,163647814.0
LG전자(2024/12),877282.0,34197.0,34197.0,13358.0,5914.0,3675.0,2238.0,656296.0,404179.0,252117.0,209948.0,42169.0,9042.0,38427.0,-42119.0,-7047.0,23564.0,14862.0,152424.0,3.9,0.67,1.81,0.94,160.31,2137.11,2032.0,41.09,116595.0,0.72,1000.0,1.2,49.23,163647814.0
LG전자(2025/12)(예측),905875.0,33362.0,,23821.0,16481.0,13802.0,,667766.0,400526.0,267239.0,222306.0,,9040.0,57066.0,-36812.0,-11815.0,25394.0,24703.0,,3.68,1.82,6.39,2.49,149.88,,7633.0,9.41,123458.0,0.58,1239.0,1.73,14.7,
LG전자(2026/12)(예측),938624.0,38026.0,,31164.0,21137.0,17444.0,,688424.0,403724.0,284699.0,236527.0,,9040.0,62916.0,-34910.0,-10507.0,26036.0,30536.0,,4.05,2.25,7.6,3.12,141.81,,9647.0,7.44,131356.0,0.55,1408.0,1.96,13.21,
LG전자(2027/12)(예측),975793.0,40350.0,,34442.0,22370.0,18262.0,,713300.0,407114.0,306186.0,251341.0,,9040.0,58733.0,-29396.0,-9758.0,22808.0,28926.0,,4.13,2.29,7.49,3.19,132.96,,10099.0,7.11,139583.0,0.51,1403.0,1.95,12.57,
SK텔레콤(2020/12),160877.0,12486.0,12486.0,9052.0,15005.0,15044.0,-38.0,479070.0,235107.0,243962.0,237439.0,6523.0,446.0,58219.0,-42504.0,-14576.0,35578.0,22641.0,125800.0,7.76,9.33,6.44,3.22,96.37,58016.08,3726.0,12.77,66577.0,0.71,2000.0,4.2,47.53,403728555.0
SK텔레콤(2021/12),167486.0,13872.0,13872.0,17182.0,24190.0,24075.0,115.0,309113.0,185761.0,123351.0,115793.0,7558.0,305.0,50313.0,-34862.0,-20536.0,29159.0,21154.0,107670.0,8.28,14.44,13.63,6.14,150.59,79389.83,6841.0,8.46,53218.0,1.09,2660.0,4.59,29.78,218833144.0
SK텔레콤(2022/12),173050.0,16121.0,16121.0,12362.0,9478.0,9124.0,354.0,313083.0,191531.0,121552.0,113183.0,8369.0,305.0,51593.0,-28078.0,-13499.0,29083.0,22510.0,114837.0,9.32,5.48,7.97,3.05,157.57,79476.31,4169.0,11.37,51911.0,0.91,3320.0,7.0,79.33,218833144.0
SK텔레콤(2023/12),176085.0,17532.0,17532.0,14882.0,11459.0,10936.0,523.0,301192.0,178908.0,122284.0,113890.0,8394.0,305.0,49472.0,-33529.0,-20210.0,29739.0,19733.0,110229.0,9.96,6.51,9.63,3.73,146.31,80579.09,4997.0,10.03,53625.0,0.93,3540.0,7.07,70.01,218833144.0
SK텔레콤(2024/12),179406.0,18234.0,18234.0,17618.0,13871.0,12502.0,1369.0,305153.0,186876.0,118276.0,116986.0,1290.0,305.0,50873.0,-27118.0,-18099.0,24874.0,25999.0,111326.0,10.16,7.73,10.83,4.58,158.0,81156.75,5810.0,9.5,54952.0,1.0,3540.0,6.41,60.28,214790053.0
SK텔레콤(2025/12)(예측),181270.0,19820.0,,17789.0,13792.0,13021.0,,304757.0,177117.0,127640.0,122326.0,,294.0,48564.0,-25536.0,-11893.0,25779.0,22884.0,,10.93,7.61,10.88,4.52,138.76,,6062.0,8.81,57461.0,0.93,3552.0,6.65,58.59,
SK텔레콤(2026/12)(예측),184510.0,19702.0,,18920.0,14676.0,13930.0,,310707.0,176879.0,133828.0,127887.0,,294.0,50780.0,-25961.0,-11818.0,25429.0,26168.0,,10.68,7.95,11.13,4.77,132.17,,6485.0,8.23,60073.0,0.89,3617.0,6.77,55.78,
SK텔레콤(2027/12)(예측),188094.0,22016.0,,20528.0,15904.0,14979.0,,319338.0,181217.0,138122.0,133969.0,,290.0,51948.0,-26981.0,-13165.0,25144.0,24960.0,,11.71,8.46,11.44,5.05,131.2,,6974.0,7.66,62930.0,0.85,3772.0,7.06,54.08,
하이브(2020/12),7963.0,1455.0,1455.0,1262.0,871.0,857.0,13.0,19244.0,7255.0,11989.0,11953.0,36.0,178.0,1167.0,-10224.0,11334.0,395.0,772.0,3431.0,18.27,10.93,12.52,7.61,60.51,6604.12,2811.0,56.35,33159.0,4.78,0.0,0.0,0.0,36048100.0
하이브(2021/12),12559.0,1902.0,1902.0,2105.0,1408.0,1368.0,40.0,47289.0,18423.0,28866.0,28119.0,747.0,207.0,1773.0,-21102.0,22263.0,540.0,1232.0,12259.0,15.15,11.21,6.83,4.23,63.82,13180.02,3606.0,96.79,67998.0,5.13,0.0,0.0,0.0,41353387.0
하이브(2022/12),17762.0,2369.0,2369.0,965.0,480.0,523.0,-43.0,48704.0,19418.0,29287.0,27705.0,1582.0,207.0,3471.0,-2853.0,-1882.0,171.0,3301.0,11138.0,13.34,2.7,1.87,1.0,66.3,13945.48,1265.0,137.13,66995.0,2.59,0.0,0.0,0.0,41353387.0
하이브(2023/12),21781.0,2956.0,2956.0,2501.0,1834.0,1873.0,-38.0,53457.0,22358.0,31099.0,29194.0,1905.0,208.0,3106.0,-4708.0,-111.0,227.0,2879.0,11058.0,13.57,8.42,6.58,3.59,71.89,14356.47,4504.0,51.84,70090.0,3.33,700.0,0.3,15.57,41652097.0
하이브(2024/12),22556.0,1840.0,1840.0,194.0,-34.0,94.0,-128.0,54792.0,19654.0,35138.0,32147.0,2991.0,208.0,1516.0,-104.0,-1180.0,329.0,1187.0,10912.0,8.16,-0.15,0.31,-0.06,55.93,14580.16,225.0,858.82,77427.0,2.5,200.0,0.1,88.54,41652097.0
하이브(2025/12)(예측),26466.0,3123.0,,3046.0,2310.0,2370.0,,57522.0,19863.0,37659.0,34921.0,,210.0,2836.0,-3180.0,1106.0,290.0,2119.0,,11.8,8.73,7.07,4.11,52.75,,5689.0,44.47,84110.0,3.01,615.0,0.24,10.81,
하이브(2026/12)(예측),35221.0,4677.0,,4705.0,3564.0,3638.0,,63237.0,21305.0,41933.0,39285.0,,210.0,4659.0,-3197.0,871.0,310.0,3873.0,,13.28,10.12,9.81,5.9,50.81,,8735.0,28.96,94621.0,2.67,863.0,0.34,9.88,
하이브(2027/12)(예측),35627.0,4679.0,,4741.0,3542.0,3548.0,,65805.0,21752.0,44052.0,41351.0,,211.0,4589.0,-1002.0,-545.0,304.0,4021.0,,13.13,9.94,8.8,5.49,49.38,,8517.0,29.7,99596.0,2.54,741.0,0.29,8.7,
HD현대일렉트릭(2020/12),18113.0,727.0,727.0,-535.0,-402.0,-402.0,0.0,22726.0,15934.0,6792.0,6792.0,,1802.0,2045.0,1390.0,-73.0,568.0,1477.0,7805.0,4.01,-2.22,-5.84,-1.78,234.62,244.25,-1117.0,,18870.0,0.87,0.0,0.0,0.0,36047135.0
HD현대일렉트릭(2021/12),18060.0,97.0,97.0,-404.0,-337.0,-337.0,,22150.0,15687.0,6462.0,6462.0,,1802.0,1098.0,-424.0,-2409.0,277.0,821.0,5546.0,0.54,-1.86,-5.08,-1.5,242.76,222.98,-935.0,,17954.0,1.11,0.0,0.0,0.0,36047135.0
HD현대일렉트릭(2022/12),21045.0,1330.0,1330.0,1639.0,1620.0,1625.0,-5.0,24350.0,16039.0,8312.0,8226.0,86.0,1802.0,-1241.0,-576.0,-19.0,333.0,-1574.0,5987.0,6.32,7.7,22.13,6.97,192.97,318.33,4508.0,9.43,22854.0,1.86,500.0,1.18,11.08,36047135.0
HD현대일렉트릭(2023/12),27028.0,3152.0,3152.0,3105.0,2595.0,2592.0,3.0,29102.0,18531.0,10570.0,10481.0,89.0,1802.0,-224.0,-933.0,1182.0,754.0,-978.0,7427.0,11.66,9.6,27.71,9.71,175.31,443.01,7189.0,11.43,29121.0,2.82,1000.0,1.22,13.89,36047135.0
HD현대일렉트릭(2024/12),33223.0,6690.0,6690.0,6501.0,4984.0,5016.0,-32.0,37955.0,22880.0,15075.0,15018.0,57.0,1802.0,10337.0,-1432.0,-5179.0,1216.0,9121.0,3518.0,20.14,15.0,39.34,14.87,151.78,675.62,13914.0,27.45,41725.0,9.16,5350.0,1.4,38.39,36047135.0
HD현대일렉트릭(2025/12)(예측),41335.0,9136.0,,8908.0,6795.0,6833.0,,46634.0,26657.0,19977.0,19954.0,,1801.0,6950.0,-2034.0,-2277.0,1397.0,4937.0,,22.1,16.44,39.08,16.07,133.44,,18955.0,16.59,55438.0,5.67,5696.0,1.81,30.05,
HD현대일렉트릭(2026/12)(예측),46718.0,10808.0,,10606.0,8106.0,8149.0,,55264.0,29135.0,26129.0,26210.0,,1801.0,7855.0,-2010.0,-2231.0,1482.0,6492.0,,23.14,17.35,35.31,15.91,111.5,,22608.0,13.91,72822.0,4.32,6313.0,2.01,27.93,
HD현대일렉트릭(2027/12)(예측),52396.0,12559.0,,12342.0,9445.0,9484.0,,65305.0,32444.0,32862.0,32908.0,,1801.0,9690.0,-2027.0,-3300.0,1211.0,8039.0,,23.97,18.03,32.09,15.67,98.73,,26311.0,11.95,91430.0,3.44,7108.0,2.26,27.01,
카카오뱅크(2020/12),8042.0,1226.0,1226.0,1223.0,1136.0,1136.0,,266500.0,238530.0,27970.0,27970.0,,20383.0,1690.0,-11573.0,9888.0,173.0,,0.0,15.24,14.13,5.08,0.46,852.82,37.22,309.0,,6861.0,0.0,0.0,,0.0,407653037.0
카카오뱅크(2021/12),10649.0,2569.0,2569.0,2567.0,2041.0,2041.0,,360401.0,305187.0,55214.0,55214.0,,23758.0,-2718.0,-22086.0,25044.0,138.0,,0.0,24.13,19.17,4.91,0.65,552.74,132.4,467.0,126.36,11620.0,5.08,0.0,0.0,0.0,475159237.0
카카오뱅크(2022/12),16058.0,3532.0,3532.0,3517.0,2631.0,2631.0,,395161.0,338010.0,57151.0,57151.0,,23837.0,18780.0,-17074.0,-82.0,465.0,,0.0,21.99,16.38,4.68,0.7,591.43,139.76,553.0,43.98,11988.0,2.03,80.0,0.33,14.5,476730637.0
카카오뱅크(2023/12),24940.0,4785.0,4785.0,4692.0,3549.0,3549.0,,544882.0,483705.0,61177.0,61177.0,,23844.0,28908.0,-14680.0,-711.0,222.0,,0.0,19.18,14.23,6.0,0.76,790.66,157.12,744.0,38.29,12843.0,2.22,150.0,0.53,20.13,476872137.0
카카오뱅크(2024/12),29456.0,6069.0,6069.0,5889.0,4401.0,4401.0,,628053.0,562652.0,65401.0,65401.0,,23848.0,8414.0,-16273.0,-957.0,268.0,,0.0,20.6,14.94,6.95,0.75,860.31,174.78,923.0,22.81,13727.0,1.53,360.0,1.71,38.98,476968637.0
카카오뱅크(2025/12)(예측),,6749.0,,6675.0,4973.0,4973.0,,688487.0,619858.0,68566.0,68566.0,,21463.0,,,,,,,,,7.42,0.76,904.04,,1043.0,21.24,14391.0,1.54,455.0,2.05,43.62,
카카오뱅크(2026/12)(예측),,7618.0,,7541.0,5637.0,5637.0,,759295.0,686855.0,72440.0,72440.0,,21463.0,,,,,,,,,8.0,0.78,948.17,,1182.0,18.74,15204.0,1.46,557.0,2.52,47.17,
카카오뱅크(2027/12)(예측),,8633.0,,8496.0,6326.0,6326.0,,806143.0,727058.0,79084.0,79084.0,,23846.0,,,,,,,,,8.35,0.81,919.34,,1326.0,16.7,16599.0,1.33,623.0,2.81,47.0,
LG(2020/12),51991.0,15861.0,15861.0,16431.0,15407.0,14657.0,750.0,242823.0,34210.0,208613.0,202583.0,6030.0,8794.0,7391.0,-12777.0,6937.0,560.0,6831.0,12748.0,30.51,29.63,7.5,6.6,16.4,2245.62,8334.0,10.5,115254.0,0.76,2500.0,2.86,29.99,172557131.0
LG(2021/12),68590.0,24601.0,24601.0,23910.0,26840.0,25655.0,1185.0,256698.0,37296.0,219402.0,212465.0,6937.0,8016.0,10195.0,-2720.0,-10084.0,581.0,9614.0,8226.0,35.87,39.13,12.36,10.75,17.0,2727.09,15499.0,5.22,132574.0,0.61,2800.0,3.46,17.5,157300993.0
LG(2022/12),71860.0,19414.0,19414.0,20456.0,21158.0,19796.0,1362.0,296337.0,33995.0,262342.0,254524.0,7818.0,8016.0,6410.0,-1751.0,-6530.0,1603.0,4807.0,8587.0,27.02,29.44,8.48,7.65,12.96,2942.6,12347.0,6.33,160957.0,0.49,3000.0,3.84,23.97,157300993.0
LG(2023/12),74453.0,15890.0,15890.0,16184.0,14143.0,12612.0,1530.0,302531.0,32366.0,270165.0,261289.0,8876.0,8016.0,8827.0,-1793.0,-9761.0,1114.0,7713.0,5997.0,21.34,19.0,4.89,4.72,11.98,3027.49,7867.0,10.92,167498.0,0.51,3100.0,3.61,38.35,157300993.0
LG(2024/12),71755.0,9668.0,9668.0,10071.0,7905.0,5747.0,2158.0,316393.0,35066.0,281326.0,270834.0,10493.0,8016.0,13615.0,-662.0,-7062.0,1017.0,12597.0,6936.0,13.47,11.02,2.16,2.55,12.46,3030.53,3585.0,20.08,175634.0,0.41,3100.0,4.31,83.2,157300993.0
LG(2025/12)(예측),81264.0,16879.0,,17089.0,14909.0,12013.0,,321040.0,36643.0,284397.0,275566.0,,8020.0,14233.0,-7410.0,-4648.0,1055.0,15759.0,,20.77,18.35,4.4,4.68,12.88,,7495.0,8.74,178773.0,0.37,3233.0,4.94,42.34,
LG(2026/12)(예측),86466.0,19719.0,,20052.0,17315.0,14118.0,,333140.0,37982.0,295159.0,286395.0,,8020.0,16727.0,-5775.0,-4967.0,1328.0,15979.0,,22.81,20.03,5.02,5.29,12.87,,8809.0,7.44,185799.0,0.35,3344.0,5.11,37.26,
LG(2027/12)(예측),88383.0,19837.0,,19860.0,16923.0,15473.0,,350880.0,43840.0,307040.0,302645.0,,8020.0,19007.0,-5873.0,-5027.0,1865.0,17693.0,,22.44,19.15,5.25,4.95,14.28,,9655.0,6.78,196340.0,0.33,3367.0,5.14,34.23,
삼성에스디에스(2020/12),110174.0,8716.0,8716.0,8861.0,4529.0,4435.0,95.0,91549.0,22958.0,68591.0,66690.0,1901.0,387.0,9794.0,-5452.0,-3510.0,2355.0,7439.0,3657.0,7.91,4.11,6.71,4.98,33.47,17986.52,5731.0,31.15,86219.0,2.07,2400.0,1.34,41.86,77377800.0
삼성에스디에스(2021/12),136300.0,8081.0,8081.0,8575.0,6334.0,6112.0,222.0,105174.0,30737.0,74437.0,72287.0,2150.0,387.0,9802.0,-8266.0,-3234.0,2866.0,6937.0,4621.0,5.93,4.65,8.79,6.44,41.29,19086.39,7899.0,19.81,93454.0,1.67,2400.0,1.53,30.37,77377800.0
삼성에스디에스(2022/12),172348.0,9161.0,9161.0,11321.0,11300.0,10997.0,303.0,119524.0,34855.0,84670.0,82232.0,2438.0,387.0,12898.0,-6454.0,-3555.0,5919.0,6979.0,8690.0,5.32,6.56,14.23,10.06,41.16,21449.1,14213.0,8.65,106311.0,1.16,3200.0,2.6,22.51,77377800.0
삼성에스디에스(2023/12),132768.0,8082.0,8082.0,9855.0,7013.0,6934.0,79.0,123210.0,33455.0,89756.0,86580.0,3176.0,387.0,14608.0,-6221.0,-4626.0,4507.0,10101.0,8678.0,6.09,5.28,8.21,5.78,37.27,22601.63,8962.0,18.97,111933.0,1.52,2700.0,1.59,30.12,77377800.0
삼성에스디에스(2024/12),138282.0,9111.0,9111.0,11028.0,7895.0,7570.0,325.0,132383.0,35329.0,97054.0,93331.0,3723.0,387.0,12380.0,-10688.0,-4234.0,4747.0,7633.0,9836.0,6.59,5.71,8.42,6.18,36.4,24018.45,9783.0,13.06,120661.0,1.06,2900.0,2.27,29.63,77377800.0
삼성에스디에스(2025/12)(예측),143817.0,9786.0,,11437.0,8371.0,8159.0,,138175.0,35203.0,102971.0,99377.0,,389.0,13376.0,-6834.0,-2838.0,4855.0,7662.0,,6.8,5.82,8.47,6.19,34.19,,10545.0,12.17,128476.0,1.0,2955.0,2.3,28.02,
삼성에스디에스(2026/12)(예측),151288.0,10573.0,,12379.0,9120.0,8874.0,,145899.0,35978.0,109920.0,106186.0,,389.0,14262.0,-7811.0,-2711.0,4918.0,8776.0,,6.99,6.03,8.63,6.42,32.73,,11469.0,11.19,137280.0,0.93,3064.0,2.39,26.71,
삼성에스디에스(2027/12)(예측),157093.0,10929.0,,12847.0,9354.0,9089.0,,153506.0,35808.0,117699.0,114244.0,,389.0,13543.0,-7770.0,-2951.0,3896.0,9952.0,,6.96,5.96,8.25,6.25,30.42,,11747.0,10.92,147698.0,0.87,3186.0,2.48,27.12,
포스코퓨처엠(2020/12),15662.0,603.0,603.0,347.0,297.0,296.0,2.0,20881.0,10644.0,10236.0,10007.0,229.0,305.0,383.0,-2543.0,3020.0,2426.0,-2043.0,8414.0,3.85,1.9,2.96,1.56,103.99,3192.15,461.0,225.74,15589.0,6.67,285.0,0.27,61.87,64191806.0
포스코퓨처엠(2021/12),19895.0,1217.0,1217.0,1460.0,1338.0,1342.0,-4.0,39225.0,14840.0,24384.0,23893.0,491.0,387.0,1030.0,-16750.0,15219.0,5519.0,-4489.0,11021.0,6.12,6.72,7.92,4.45,60.86,6069.07,1763.0,81.69,30845.0,4.67,300.0,0.21,17.32,77463220.0
포스코퓨처엠(2022/12),33019.0,1659.0,1659.0,1339.0,1219.0,1183.0,37.0,46375.0,19868.0,26506.0,24710.0,1796.0,387.0,-610.0,-546.0,3363.0,6591.0,-7201.0,14831.0,5.02,3.69,4.87,2.85,74.96,6346.31,1527.0,117.9,31922.0,5.64,300.0,0.17,19.64,77463220.0
포스코퓨처엠(2023/12),47599.0,359.0,359.0,-161.0,44.0,287.0,-243.0,63346.0,37231.0,26115.0,23502.0,2613.0,387.0,-4448.0,-10314.0,15916.0,13523.0,-17971.0,29944.0,0.75,0.09,1.19,0.08,142.57,6340.7,371.0,968.22,30357.0,11.83,250.0,0.07,67.39,77463220.0
포스코퓨처엠(2024/12),36999.0,7.0,7.0,-4319.0,-2313.0,-2123.0,-190.0,79325.0,46120.0,33205.0,29703.0,3502.0,387.0,6708.0,-18104.0,13754.0,20416.0,-13708.0,36572.0,0.02,-6.25,-7.98,-3.24,138.89,5732.59,-2741.0,,38358.0,3.7,,,,77463220.0
포스코퓨처엠(2025/12)(예측),38545.0,841.0,,588.0,489.0,503.0,,93409.0,60636.0,32773.0,29009.0,,389.0,3407.0,-13005.0,12742.0,12634.0,-11388.0,,2.18,1.27,1.71,0.57,185.02,,649.0,200.4,37449.0,3.47,93.0,0.07,14.3,
포스코퓨처엠(2026/12)(예측),49065.0,2038.0,,1602.0,1316.0,1255.0,,106303.0,71859.0,34445.0,30518.0,,389.0,4918.0,-12080.0,10065.0,12428.0,-7586.0,,4.15,2.68,4.22,1.32,208.62,,1620.0,80.3,39397.0,3.3,95.0,0.07,5.88,
포스코퓨처엠(2027/12)(예측),61243.0,3161.0,,2747.0,2220.0,2055.0,,113359.0,75434.0,37926.0,33691.0,,389.0,5796.0,-10078.0,4918.0,10117.0,-3671.0,,5.16,3.62,6.4,2.02,198.9,,2653.0,49.04,43493.0,2.99,94.0,0.07,3.55,
SK(2020/12),808188.0,-769.0,-769.0,317.0,-1084.0,1894.0,-2978.0,1376679.0,858080.0,518599.0,174350.0,344249.0,154.0,96946.0,-104189.0,32436.0,92388.0,4559.0,549277.0,-0.1,-0.13,1.11,-0.08,165.46,127125.62,2670.0,90.08,329764.0,0.73,7000.0,2.91,195.45,70360297.0
SK(2021/12),972037.0,48598.0,48598.0,59823.0,57059.0,19656.0,37403.0,1653684.0,998157.0,655527.0,212438.0,443089.0,161.0,61127.0,-154200.0,115979.0,87372.0,-26245.0,633801.0,5.0,5.87,10.16,3.77,152.27,138258.81,27592.0,9.1,374966.0,0.67,8000.0,3.19,22.77,74149329.0
SK(2022/12),1320794.0,81613.0,81613.0,59000.0,39662.0,10987.0,28675.0,1945059.0,1226971.0,718088.0,215955.0,502132.0,161.0,76777.0,-149591.0,160127.0,140001.0,-63223.0,801272.0,6.18,3.0,5.13,2.2,170.87,144518.42,14705.0,12.85,387441.0,0.49,5000.0,2.65,25.5,74149329.0
SK(2023/12),1287985.0,41369.0,47540.0,-8536.0,-4064.0,-7768.0,3704.0,2069703.0,1290912.0,778790.0,207267.0,571523.0,161.0,113539.0,-216278.0,115240.0,189152.0,-75613.0,846894.0,3.21,-0.32,-3.67,-0.2,165.76,140327.51,-10496.0,,373965.0,0.48,5000.0,2.81,-35.65,73198329.0
SK(2024/12),1246904.0,20629.0,23553.0,10966.0,5288.0,-12927.0,18215.0,2149778.0,1346902.0,802875.0,251146.0,551729.0,161.0,81103.0,-121579.0,50846.0,156735.0,-75632.0,891962.0,1.65,0.42,-5.64,0.25,167.76,155360.5,-17618.0,,455927.0,0.29,7000.0,5.32,-29.83,72502703.0
SK(2025/12)(예측),1259106.0,53251.0,,26171.0,19851.0,7312.0,,2196627.0,1371751.0,824876.0,265493.0,,160.0,81854.0,-79744.0,6140.0,158045.0,3182.0,,4.23,1.58,2.83,0.91,166.3,,10007.0,13.13,481958.0,0.27,6971.0,5.31,69.13,
SK(2026/12)(예측),1312607.0,65108.0,,36740.0,28707.0,10774.0,,2251877.0,1392278.0,859599.0,283315.0,,160.0,92547.0,-67367.0,-3048.0,124965.0,29955.0,,4.96,2.19,3.93,1.29,161.97,,14745.0,8.91,514311.0,0.26,7071.0,5.38,47.59,
SK(2027/12)(예측),1380232.0,72417.0,,46679.0,37602.0,13495.0,,2318221.0,1417904.0,900317.0,303266.0,,160.0,91712.0,-71108.0,5780.0,109645.0,46209.0,,5.25,2.72,4.6,1.65,157.49,,18469.0,7.11,550527.0,0.24,7100.0,5.4,38.14,
유한양행(2020/12),16199.0,843.0,843.0,2399.0,1904.0,1928.0,-24.0,23935.0,5470.0,18465.0,18401.0,64.0,680.0,288.0,576.0,117.0,515.0,-226.0,1231.0,5.2,11.75,11.06,8.44,29.63,2653.87,2368.0,27.78,24316.0,2.71,333.0,0.51,12.94,80209064.0
유한양행(2021/12),16878.0,486.0,486.0,1261.0,991.0,1026.0,-35.0,24638.0,5279.0,19359.0,19269.0,90.0,712.0,990.0,-1671.0,-365.0,462.0,528.0,1248.0,2.88,5.87,5.45,4.08,27.27,2687.89,1260.0,45.11,25553.0,2.22,349.0,0.61,25.42,80209064.0
유한양행(2022/12),17758.0,360.0,360.0,949.0,906.0,951.0,-46.0,24727.0,4649.0,20078.0,19858.0,220.0,744.0,995.0,156.0,-655.0,583.0,412.0,977.0,2.03,5.1,4.86,3.67,23.16,2712.5,1169.0,46.83,26435.0,2.07,365.0,0.67,28.66,80209064.0
유한양행(2023/12),18590.0,570.0,570.0,1348.0,1342.0,1362.0,-20.0,28123.0,7116.0,21007.0,20513.0,494.0,778.0,1441.0,-1992.0,632.0,1615.0,-174.0,2301.0,3.07,7.22,6.75,5.08,33.88,2684.99,1673.0,41.11,27358.0,2.51,430.0,0.62,23.6,80209064.0
유한양행(2024/12),20678.0,549.0,549.0,614.0,552.0,707.0,-155.0,29420.0,7914.0,21507.0,21005.0,501.0,814.0,546.0,-1174.0,658.0,1171.0,-625.0,3046.0,2.65,2.67,3.4,1.92,36.8,2620.2,868.0,137.59,28030.0,4.26,500.0,0.42,53.02,80209064.0
유한양행(2025/12)(예측),22771.0,1180.0,,1513.0,1327.0,1388.0,,30796.0,8896.0,21900.0,21592.0,,803.0,1592.0,-835.0,407.0,614.0,1166.0,,5.18,5.83,6.51,4.41,40.62,,1705.0,66.98,28812.0,3.96,453.0,0.4,26.17,
유한양행(2026/12)(예측),24697.0,2027.0,,2321.0,2010.0,2099.0,,33457.0,9877.0,23580.0,23340.0,,803.0,2236.0,-864.0,389.0,602.0,1788.0,,8.21,8.14,9.34,6.26,41.89,,2579.0,44.28,31145.0,3.67,457.0,0.4,17.47,
유한양행(2027/12)(예측),28712.0,3560.0,,4083.0,3345.0,3522.0,,35956.0,8747.0,27209.0,26998.0,,804.0,3340.0,-527.0,-470.0,282.0,2978.0,,12.4,11.65,13.99,9.64,32.15,,4328.0,26.39,36027.0,3.17,492.0,0.43,11.2,
삼성전기(2020/12),77533.0,9127.0,9127.0,8689.0,6238.0,6040.0,198.0,92255.0,33151.0,59104.0,57723.0,1381.0,3880.0,15881.0,-7324.0,-2095.0,7567.0,8314.0,19067.0,11.77,8.05,10.92,6.97,56.09,1319.18,7783.0,22.87,76406.0,2.33,1400.0,0.79,17.54,74693696.0
삼성전기(2021/12),96750.0,14869.0,14869.0,14913.0,9154.0,8924.0,230.0,99414.0,30702.0,68711.0,67189.0,1522.0,3880.0,17312.0,-8451.0,-11810.0,8442.0,8870.0,10825.0,15.37,9.46,14.29,9.55,44.68,1510.49,11500.0,17.17,88937.0,2.22,2100.0,1.06,17.79,74693696.0
